
ClusterName	GeneSetName	GeneSet#	ModGene#	Hit#	GeneSet	FoldEnrichment	Pval	BH
Cluster_2	TF_TG_PROXIMAL_FILTERED_FOXA1	386	2014	36	DUSP1,RAPGEF5,SPATA2,FBXO31,VPS13A,SMARCA1,TTC3,STARD10,NR1D1,RAB3D,RALGAPA1,MAP3K13,PLEKHM3,CBFA2T2,SORBS2,MYADM,NGEF,EXPH5,EZH1,JPH1,HNMT,FOXP2,FOXP1,ANK3,SATB1,CCDC159,SERPIND1,SARM1,INHA,MACROD1,VTN,TNK2,SPIRE2,SYCP2,ABCC5,PDE4DIP	0.777742332172204	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_CCNT2	78	2014	14	BCR,YPEL1,HERC1,EGR1,ADARB1,DNAJB2,GP1BB,PI4KA,MAPK1,PRKAR2B,ANK1,WASL,JUND,YDJC	1.4967662261604666	0.11412267901762929	0.234359072982632
Cluster_2	TF_TG_PROXIMAL_FILTERED_WRNIP1	1	2014	1	DUSP22	8.339126117179742	0.11991664186181891	0.241937084458056
Cluster_2	TF_TG_PROXIMAL_FILTERED_EP300	458	2014	44	BCR,CRABP2,MED16,SHF,PPARG,YPEL1,FBXO31,MLLT6,CCDC85C,ZBTB4,SYP,TCEA2,CELSR3,GNAZ,FAM155A,NR1D1,ZNF341,RAB36,BCL2L2,CBFA2T2,SORBS2,NR6A1,MYADM,PI4KA,FAM169A,MAPK1,PLXDC1,HNMT,ATXN1,ULK4,WASL,RTN3,C16ORF74,SERPIND1,CYB561,VTN,YDJC,MAL2,CX3CL1,UCHL1,ALDOA,ABCC5,PDE4DIP,SSBP2	0.801138753615521	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_SREBF1	125	2014	9	ZSWIM1,FBXO31,RALGAPA1,JPH4,MMAB,GGT7,JUND,WBP2,PDE4DIP	0.6004170804369415	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_CEBPB	213	2014	18	SHF,DUSP1,DLX1,FBXO31,HIPK3,ABLIM2,HDAC11,RBP4,MLLT11,MDH1,KIAA0895L,GOT1,NDRG1,GPR153,SERPIND1,WBP2,CDS2,PREPL	0.7047148831419501	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_TAF7	69	2014	4	EGR1,ADARB1,GP1BB,YDJC	0.483427600995927	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_IRF1	28	2014	6	BCR,RAB36,PI4KA,MAPK1,YDJC,PDE4DIP	1.7869555965385162	0.1384954713103912	0.256886761301532
Cluster_2	TF_TG_PROXIMAL_FILTERED_BCLAF1	113	2014	8	BCR,EGR1,GP1BB,PI4KA,MAPK1,YDJC,DUSP22,PDE4DIP	0.5903806100658224	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_TAL1	189	2014	16	BCR,SLC7A8,YPEL4,KCNH2,HERC1,EGR1,RELN,DNAJB2,GP1BB,PI4KA,MAPK1,SLC25A42,ANK1,ERMN,YDJC,PDE4DIP	0.7059577665337348	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_SPI1	334	2014	31	BCR,ASPHD2,ACHE,MAP3K9,DGAT2,FBXO34,RRM2B,HERC1,EPN1,PLEC,PCGF2,RAB36,TSSC1,AP1B1,PI4KA,MAPK1,SCAMP1,GPR68,RASSF5,HIVEP2,NCOA7,AFF3,YWHAG,CLMN,MADD,YDJC,IPCEF1,ELMO1,NTS,RGS14,PDE4DIP	0.7739907474029102	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_HDAC2	55	2014	10	BCR,YPEL1,GNAZ,RAB36,GP1BB,PI4KA,MAPK1,SERPIND1,YDJC,PDE4DIP	1.516204748578135	0.14854120357252062	0.258821794103634
Cluster_2	TF_TG_PROXIMAL_FILTERED_JUND	359	2014	34	BCR,DUSP1,PPARG,YPEL4,NUDT18,FBXO31,KCNJ4,EGR1,IGF2,GNAZ,NR1D1,ZNF341,RAB36,BCL2L2,C9ORF3,SCAMP1,ARG2,ATXN1,CECR6,PAK1,MNT,SSTR1,SPATA2L,SULT2B1,JUND,YDJC,DUSP22,MYL6B,ALDOA,IPCEF1,DNAJC27,TRNP1,PDE4DIP,SSBP2	0.7897779609585271	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_RFX5	87	2014	6	PDXP,MOG,MAST3,PJA2,TSPYL4,LTBP4	0.575112146012396	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_E2F1	432	2014	43	DPYSL2,TCP11L1,DUSP1,WNT9A,MAP3K5,TRIM37,KCNK1,AHI1,ARPP19,WDR34,ZNF341,HIPK3,RPS6KA4,ZDHHC23,FAM81A,MAPK1IP1L,ABCA5,NAPEPLD,PTGS2,LRRC26,BEND6,KIF21A,PPP1R3D,WASL,NCS1,MINK1,CAMKK2,CAMK2N2,NDRG1,YWHAZ,JUND,C16ORF74,DGKZ,SPIRE2,C3ORF58,MGST3,CC2D1A,ALDOA,CADPS2,NR4A1,KLF13,USP13,PDE4DIP	0.8300519051822428	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_ZNF263	308	2014	44	BCR,PIP5K1C,NR2F2,YPEL1,C9ORF142,ATP6V1G2,EGR1,BBS4,GIT1,ETS2,GNAZ,HOMER1,RAB36,RTN4R,GP1BB,PI4KA,SNCA,MEF2C,PPARGC1B,PRRT2,AHDC1,CNNM1,LINGO1,ZDHHC8,HIVEP2,RAB11FIP2,IQSEC2,DIRAS2,PCSK5,NCOA7,CAMKK1,HMP19,PRR7,TBC1D9,GPR162,RNF14,VSTM2L,YDJC,GLS2,ALDOA,LTBP4,MCTP1,RGS14,PDE4DIP	1.1913037310256773	0.21485799020337715	0.352980983905548
Cluster_2	TF_TG_PROXIMAL_FILTERED_TCF4	319	2014	31	SMPD3,FBXO31,VPS13C,MLLT6,EGR3,TACC1,AHI1,MKL1,ARPP19,NR1D1,PAM,RALGAPA1,C9ORF3,MYADM,FAM169A,SH3BGRL2,HNMT,AHDC1,MNT,TMX4,ZNF385B,ACVR1C,SLC16A11,TUBB3,SEMA7A,PSD3,ZWINT,CMIP,CPLX2,NR4A2,NR4A1	0.8103852966538307	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_MAFK	201	2014	18	BCR,DUSP1,SLC7A8,PINK1,GNAZ,ARMC9,ST3GAL5,RAB36,BCL2L2,STXBP6,PI4KA,LRP11,MAPK1,SERPIND1,YDJC,SS18L1,TMCC1,PDE4DIP	0.746787413478783	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_GATA1	172	2014	15	BCR,YPEL4,HERC1,GNAZ,RAB36,DNAJB2,GP1BB,PI4KA,NAPEPLD,ANK1,ATG4C,JUNB,YDJC,ZFPM1,ABCC5	0.7272493706842799	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_GTF2F1	60	2014	10	BCR,YPEL1,GNAZ,RAB36,GP1BB,PI4KA,MAPK1,MYC,YDJC,PDE4DIP	1.3898543528632903	0.23672976120490552	0.363282310861455
Cluster_2	TF_TG_PROXIMAL_FILTERED_JUN	208	2014	19	BCR,DUSP1,SDCBP2,ITGBL1,TOX2,RAB36,PI4KA,MAPK1,HNMT,FHL2,ENC1,KIF5C,SULT2B1,JUND,SERPIND1,YDJC,MAPRE2,DOCK9,PDE4DIP	0.7617470972423802	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_NR2C2	33	2014	6	BCR,YPEL1,GNAZ,RAB36,MAPK1,YDJC	1.516204748578135	0.27817227695091906	0.420918576965206
Cluster_2	TF_TG_PROXIMAL_FILTERED_RXRA	80	2014	6	LIN7B,FBXO31,NR1D1,BCL2L2,PPFIA3,DUSP22	0.6254344587884807	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_ZNF274	81	2014	13	BCR,YPEL1,GNAZ,ZSCAN18,RALGAPA1,RAB36,COCH,STXBP6,CBFA2T2,MAPK1,SERPIND1,YDJC,PDE4DIP	1.3383782657202055	0.300493440127269	0.44303520018764
Cluster_2	TF_TG_PROXIMAL_FILTERED_HSF1	59	2014	4	SHF,FBXO31,PLXDC1,HSPA1L	0.5653644825206604	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_PBX3	300	2014	30	SFXN3,ZSWIM1,SNX32,KHDRBS2,TRIM32,SMARCA2,PPP3CA,SPRYD3,NR3C2,MKL1,PTK2B,RAB3A,TOM1L2,ZC3H6,DNAJB5,NIPAL3,DCUN1D4,RALGPS1,PDXP,SLC25A42,AP2A1,ATG9A,LMTK2,NPHP4,PNKD,R3HDM1,CLSTN3,ABHD8,WFS1,SSBP2	0.8339126117179742	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_FOXA2	201	2014	19	SPATA2,FBXO31,VPS13A,SMARCA1,TTC3,PTK2B,NR1D1,RALGAPA1,PLEKHM3,CBFA2T2,SORBS2,MYADM,NGEF,HNMT,SERPIND1,SARM1,INHA,VTN,SPIRE2	0.788275603116493	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_ELK4	96	2014	8	EGR1,PTGS2,ULK4,JUNB,ATP6V1D,NR4A1,B3GAT3,PDE4DIP	0.6949271764316451	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_SRF	249	2014	25	BCR,NR2F2,MFN2,YPEL1,KCTD16,EGR1,EGR3,EGR4,ZMIZ2,HOMER1,RAB36,GP1BB,MEGF8,MYADM,PI4KA,MAPK1,MAPKBP1,PRRT3,TMEM25,FHL2,JUNB,RAD51AP2,YDJC,NR4A1,PDE4DIP	0.8372616583513797	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_NANOG	12	2014	0		0.0	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_TFAP2A	121	2014	11	PLEC,MAPK8IP3,SLC25A42,SSH3,JUNB,KIAA0319,MGAT5B,RHOF,TMEM14A,NR4A1,PDE4DIP	0.7581023742890673	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_FAM48A	4	2014	1	PDE4DIP	2.0847815292949354	0.4001065890112747	0.535026252747635
Cluster_2	TF_TG_PROXIMAL_FILTERED_GATA2	326	2014	34	BCR,NR2F2,SLC7A8,YPEL1,KCNH2,SDCBP2,HERC1,EGR1,RELN,IL34,GNAZ,ARFGEF2,FLRT2,RAB36,DNAJB2,GP1BB,PI4KA,MAPK1,TMEM91,FHL2,SH2D3C,ENC1,MYC,SERPIND1,CYB561,EFHD2,YDJC,VSIG2,ZFPM1,MAP4,MAPRE2,DOCK9,LEKR1,PDE4DIP	0.8697248097672124	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_PAX5	146	2014	14	ZNF23,GMPR,FLYWCH1,WDR34,ABLIM3,CCDC57,KIAA1324,PTPN3,ULK4,YWHAZ,JUNB,SEMA7A,DUSP22,KLF13	0.7996422304144958	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_CTCF	1101	2014	140	FAM19A2,FRS3,BCR,PIP5K1C,FXYD3,FXYD7,ATL1,ATN1,NUDT17,KCNH1,MAP3K5,KCNH4,CDKL4,DGAT2,SRCIN1,SDCBP2,FBXO34,SLC36A1,SPTB,PHKG1,CCDC85A,TRIM46,KCNJ6,SORL1,PINK1,TRIM37,CPNE4,ATP6V1G2,B4GALNT1,C9ORF172,IGF2,SYNM,ATMIN,PRICKLE2,KLHL3,KAZALD1,TCEA2,PCP4,C20ORF144,NCKIPSD,CA4,HS3ST1,ZNF398,STARD10,CDKN1C,ZNF341,PCDHAC1,MAP2K1,RALGAPA1,USP2,RTN4R,REEP5,PLEKHG5,NIPAL3,SRRM3,MAPK8IP3,SPTBN4,GP1BB,MEGF8,NRCAM,HAPLN1,MAPK1IP1L,DNM1,STOML1,MAPK1,MAPKBP1,SAMD10,GRIN2A,ABCA2,CADM1,MLLT11,ATXN1,LRRC4C,EID2B,VPS37D,LINGO1,SLC12A5,ZDHHC1,CTXN1,PPP1R1B,PTPRU,RGMB,CCDC106,NPDC1,MOG,RGS4,NPPC,LMTK2,ERMN,RTN2,CCDC149,NXPH3,HMP19,GGT7,PRR7,MAST1,PPP1R9B,RPGR,ZNF385A,ABHD14B,SCN4B,MAPK11,FAM98C,MYC,ABR,PNPO,SLC16A11,CYB561D1,RPRM,TTC9B,CCL27,SEMA6B,DGKZ,C1ORF115,FAM26E,DAGLA,RNF14,KCNAB1,YDJC,VSTM2B,WBP2,CACNG7,MGAT5B,CBLN2,DPF1,C10ORF35,NCEH1,CDS2,RHOF,MAPT,GALNT14,KCTD8,ELMO1,HPCA,LTBP4,NTS,ATP6V1D,RADIL,PDE4A,CAMK2D	1.0603793427839816	0.4426322968904818	0.571940608341634
Cluster_2	TF_TG_PROXIMAL_FILTERED_STAT2	73	2014	6	BCR,GMPR,PI4KA,ANKRD45,YDJC,PDE4DIP	0.685407626069568	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_ETS1	180	2014	18	BCR,BTBD10,YPEL1,EGR1,TCEA2,SCAF1,RAB36,GP1BB,PI4KA,DNM1,MAPK1,ZFYVE28,TMUB1,GSK3A,PNKD,DCAF6,YDJC,PDE4DIP	0.8339126117179743	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_SUZ12	271	2014	36	NR2F2,RNF220,KCNA1,TBR1,DLX1,DLX6,KCNK4,ISLR2,NRN1,EGR3,IGF2,GRIK3,SLC32A1,GAD2,PRDM8,NFIX,LHX6,FEZF2,GP1BB,NOL3,HPCAL4,ADCYAP1,EMX1,NT5C1A,VWA5B2,SATB2,HSF4,ITPKA,NEUROD1,NEUROD2,VSIG2,PRMT8,MAPT,TMEM59L,ELAVL2,PDE4DIP	1.107780591212069	0.5089773975857105	0.636221746982138
Cluster_2	TF_TG_PROXIMAL_FILTERED_ZEB1	100	2014	14	STX3,MAP3K5,ATMIN,PTK2B,ZMIZ2,NIPAL3,TASP1,PRRT3,TUBA4A,GSK3A,PIP4K2C,MAP7,PDE4DIP,SGPP2	1.1674776564051639	0.5356806532778713	0.662400807816723
Cluster_2	TF_TG_PROXIMAL_FILTERED_BCL3	174	2014	18	BCR,YPEL1,YPEL4,C9ORF172,EGR1,ADARB1,RAB36,CCDC17,GP1BB,PI4KA,MAPK1,ZDHHC8,C22ORF39,PRR7,SSTR1,AMN,YDJC,PDE4DIP	0.8626682190185941	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_NFE2	122	2014	12	BCR,SLC36A1,ATP6V1C1,GNAZ,PLD3,RAB36,CHRNB2,PI4KA,MAPK1,ANKRD12,YDJC,ATP6V0C	0.8202419131652205	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_MEF2C	31	2014	2	DNAJB2,DUSP22	0.5380081365922414	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_ESR1	191	2014	20	SMPD3,CAP2,SLIT3,STARD10,THNSL1,PHACTR1,MAP6D1,THY1,FABP3,NCS1,MN1,DOK7,GSK3A,JUND,C16ORF74,CLSTN3,TNK2,WBP2,DLG4,ABCC5	0.8732069232648945	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_SMARCC1	7	2014	1	JUNB	1.1913037310256773	0.5911230293994598	0.693664779397325
Cluster_2	TF_TG_PROXIMAL_FILTERED_IRF4	9	2014	0		0.0	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_TFAP2C	181	2014	19	FBXO31,MYCBP2,BBS4,MYO9A,PLEC,MAPK8IP3,SLC25A42,SSH3,JUNB,KIAA0319,KCNAB2,MGAT5B,MAP4,RHOF,ALDOA,TMEM14A,NR4A1,DLG3,PDE4DIP	0.8753778797039508	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_POLR3A	54	2014	5	MED16,SHF,FBXO31,PLXDC1,CCDC136	0.7721413071462724	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_CTCFL	148	2014	19	BCR,MAP3K5,ATMIN,GNAZ,WIPF2,ZNF398,MAP2K1,RAB36,MAPK8IP3,GP1BB,PI4KA,DNM1,MAPK1,VPS37D,CAMTA2,ZNF385A,CYB561D1,YDJC,HPCA	1.0705634880163182	0.7036962023191838	0.793382973203001
Cluster_2	TF_TG_PROXIMAL_FILTERED_GATA3	16	2014	1	ABCC5	0.5211953823237339	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_FOSL1	83	2014	11	BCR,YPEL1,GNAZ,RAB36,GP1BB,PI4KA,MAPK1,CYB561D1,SERPIND1,YDJC,PDE4DIP	1.105185389023821	0.7337600313002254	0.811369265380057
Cluster_2	TF_TG_PROXIMAL_FILTERED_SMARCB1	121	2014	13	BCR,FAM155A,RAB36,RAB26,GP1BB,PI4KA,MAPK1,NDRG1,JUNB,YDJC,ALDOA,NR4A1,PDE4DIP	0.8959391696143524	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_SMARCA4	123	2014	13	BCR,DUSP1,EGR1,GP1BB,PI4KA,MAPK1,MYC,JUNB,YDJC,ALDOA,NR4A1,SLC2A3,PDE4DIP	0.8813710530352572	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_KAT2A	33	2014	3	JUNB,NR4A1,PDE4DIP	0.7581023742890675	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_ESRRA	53	2014	5	TCEA2,NRSN2,BCL2L2,NIPSNAP1,SS18L1	0.7867100110546926	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_POU5F1	5	2014	0		0.0	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_BHLHE40	10	2014	1	NR1D1	0.8339126117179742	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_MXI1	59	2014	7	BCR,RAB36,PI4KA,MAPK1,YDJC,B3GAT3,PDE4DIP	0.9893878444111558	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_ZZZ3	29	2014	3	KLHDC9,CDH9,PDE4DIP	0.862668219018594	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_SMARCC2	2	2014	0		0.0	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_PRDM1	19	2014	2	NR4A3,PDE4DIP	0.8778027491768149	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_EGR1	328	2014	39	FRS3,YPEL1,KCNH2,SLC36A1,ATRN,ATP6V1C1,EGR1,PPP3CB,TTC3,ZMIZ2,ST3GAL5,EXOC6,RAB36,CCDC57,GP1BB,MYADM,PI4KA,MAPK1,ACTL6B,SIRT3,MBLAC2,NCDN,LRRC27,MNT,MIB2,DKKL1,PNKD,JUNB,JUND,ING2,SERPINB1,HSPA1L,YDJC,DUSP22,WBP2,C9ORF16,PDE4A,KLF16,PDE4DIP	0.9915424346646645	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_E2F4	246	2382	113	GTSE1,CDCA3,CDCA5,CDCA8,NCAPG2,INCENP,CENPA,CENPW,ATAD5,ATAD2,NEK2,CDC25C,CDC25A,BLM,SHC1,SDF2L1,NDC80,EXO1,TRIM59,CDC45,FBXO5,GBA,TACC3,BUB1B,SYCE2,UBE2C,UBE2S,UBE2T,POLD1,RRM1,RRM2,DDX11,DEPDC1B,PLK4,PLK1,ASH2L,PBK,TK1,CEP55,KIFC1,OIP5,HMGN2,FANCI,MCM7,RFC4,CCDC34,TFDP1,MCM3,MCM4,DNAJC9,HAUS8,CEP152,RPS13,ESCO2,C14ORF80,TUBB,GINS2,FANCD2,TIMELESS,CLSPN,CASP2,H2AFX,RBL1,BUB1,MDC1,NCAPG,NCAPH,EZH2,RECQL4,TROAP,FOXM1,BIRC5,PRC1,RCC1,KIF20A,DSN1,ERI2,XRCC2,ANLN,KIF14,KIF15,KIF23,KIF2C,SPC24,MAD2L1,SPC25,KIF4A,PHF19,HMGB2,AURKB,ASF1B,NOLC1,SKA1,CDC6,RAD18,NUF2,TCF19,CDK1,PTBP1,ASPM,RAD51,SKP2,CDT1,FEN1,RAD54L,RANBP1,TRIP13,DSCC1,NUSAP1,STIL,KIF18B,CKS1B,ITGB3BP	3.238781033906057	1.431918164860867E-33	1.64670588959e-31
Cluster_3	TF_TG_PROXIMAL_FILTERED_STAT2	73	2382	39	TXNIP,ZC3HAV1,PLSCR1,SDF2L1,TRIM25,TRIM21,HERC6,BST2,PML,IFITM2,IFIT1,PARP9,PNPT1,OAS1,OAS2,STAT1,STAT2,PSMB9,UBE2L6,IFI35,DHX58,RSAD2,LAP3,DDX60,ISG15,DDX58,IRF1,IRF7,IRF9,BATF2,TAP1,DTX3L,SP110,NMI,PARP14,PARP10,TMEM140,CMPK2,USP18	3.7668644974293506	3.2379084301720956E-15	1.86179734734896e-13
Cluster_3	TF_TG_PROXIMAL_FILTERED_STAT1	175	2382	65	NUP107,TXNIP,ZC3HAV1,AIF1L,PLSCR1,MITD1,CISH,RAP1A,BRIX1,BMF,SDF2L1,TNFRSF1A,ICAM1,TRIM21,HERC6,BST2,CSF1,LAMP1,NLRC5,PML,IFITM2,IFIT1,TOP3B,PARP9,HELB,NUPR1,PMF1,PNPT1,CASP7,AIM2,OAS1,OAS2,C3,EDEM2,STAT1,STAT2,STAT3,PSMB8,PSMB9,SOCS3,SBNO2,SLC25A1,UBE2L6,DHX58,RSAD2,LAP3,DDX60,ISG15,LGALS3BP,DDX58,IRF1,IRF9,RPL28,GSDMD,BATF2,TAP1,RHOBTB3,TARS,DTX3L,BAK1,NMI,RANBP1,TMEM140,CMPK2,USP18	2.6188676982127865	2.8702069161062646E-14	1.1002459845074e-12
Cluster_3	TF_TG_PROXIMAL_FILTERED_TAF1	488	2382	127	ATF3,TIPARP,MED22,CNPY4,ATAD2,BRIX1,SDF2L1,RNASET2,ARL4A,HNRNPA1,EIF3D,EIF3A,TRIM24,TRIM25,TRIB1,PTMA,PCNA,HNRNPA2B1,UBE2S,AMOTL2,MAN1A1,DCAKD,TROVE2,AGPAT4,TRA2B,TRA2A,RALY,HNRNPK,WDR43,RPS15A,RPL10A,SNRPG,MCL1,TPRN,RPL13A,DNAJC9,NSL1,HAUS8,RPS16,RPL18A,RPS18,RPS11,RPS10,SCFD1,RPS27,RPS24,XPO1,TOP3B,TUBB,CAPZA1,ZWILCH,PMF1,FAM83D,RPS4X,H2AFX,RPS3A,MDC1,RPLP1,RPLP0,CKS2,STAT1,PIM3,SLC16A3,SOCS1,SLC38A2,EEF2,EIF4A3,TM4SF1,MMADHC,ERI2,SNX5,CCT5,NPM1,STK17B,PHF19,HMGB2,HMGB1,TAF1D,MAT2A,RPL4,RPL5,RPL31,RPL8,RPL6,RPL7,RPL36,RPL35,RPL23,RPL24,RPL26,RPL28,PRDX1,SF3B3,RPL10,RPL12,RPL11,RPS3,RPL13,RPL15,RPL18,RPS7,RPS8,RPS5,GPT2,RPS6,RPSA,NCL,MPDU1,RPL7A,RPL35A,PNRC2,METAP2,B2M,GADD45A,ANP32E,CLIC1,RANBP1,KNTC1,PDIA3,RPL7L1,HSPA5,MAVS,POLH,FAM60A,HSPD1,GMDS,HSPE1	1.8349411914495326	3.544353701828532E-12	1.0190016892757e-10
Cluster_3	TF_TG_PROXIMAL_FILTERED_SPI1	334	2382	93	TIPARP,AIF1L,PPFIBP2,PTAFR,FNTA,NEK2,BMF,SDF2L1,LY86,LCP1,FYN,BTK,APOBEC3B,SYK,LPXN,ELF1,CYTH4,HMOX1,IFIH1,ZEB1,ADCY7,FGD2,THG1L,ANKRD13A,CSK,SLC35B2,TRAF3IP3,RPS6KA1,HLA-B,PARVB,VAV1,CASP8,OAS1,DDAH2,DNASE2,LPIN1,UGT8,LYN,IKBKE,ELOVL1,EMP3,HLA-DMA,UCP2,PSMB8,NCF2,NCF4,MAPKAPK2,ISG20L2,MYD88,BIRC3,PTPN6,RASSF2,PTTG1IP,SNX8,RPL27A,ID3,CTSZ,CTSS,CD38,CD37,CTSB,CD53,LAT2,CCT5,CD68,CD86,OSTF1,TOR1AIP2,PHF19,IRF7,IRF5,BCL2A1,PDLIM2,RAN,GSDMD,LAPTM5,LSM2,GM2A,RPL36A,B2M,SP110,TREX1,PARP10,CLIC1,RHOC,RANBP1,MPEG1,ARHGAP25,ARHGAP24,NFKBIE,DOCK8,SASH3,ALOX5AP	1.9632460519766513	5.77206721053463E-11	1.32757545842296e-09
Cluster_3	TF_TG_PROXIMAL_FILTERED_MYC	560	2382	136	MTHFD2,ATIC,ODC1,NRAS,CENPP,G3BP1,BRIX1,SDF2L1,BCAS1,RABGGTB,HNRNPA1,NOP58,EIF3E,EIF3B,LTV1,PPAN,ICAM1,SNRPD1,CCDC86,APRT,AHCY,EEF1B2,IL4R,POLG2,CAD,EEF1D,POLE3,RNH1,GTPBP4,NUP205,CEP72,HNRNPK,HNRNPF,WDR43,GNL3,GART,RPS15A,RRP1B,RPL10A,SNRPE,DNAJC2,POLR1C,LMF1,VARS,RPS18,RPS11,RALGDS,RPS25,RPS24,SPPL2B,ARHGDIA,LIG3,YBX1,RBM3,RASA3,THBS2,PPP2R3C,PREX1,RPLP0,RPLP2,RPS27A,SLC16A1,FTSJ3,MAG,KPNB1,SBNO2,SRD5A1,NFE2L2,SLC25A1,EIF4A1,IMP3,LARS,TSPAN4,SURF6,SNX8,SNX5,FKBP10,CTSC,CCT3,CCT2,HEATR1,EXOSC5,CCT5,NPM1,DCLRE1B,SLC1A5,PHF19,DDX21,TAF1D,MAT2A,DDX31,NUP35,RPL5,RPL32,SERPINE1,RPL8,RPL35,RPL21,RPL23,RPL22,RPL27,UBA52,NOLC1,GSDMD,PFAS,RPL10,RPL12,RPL14,RPL13,RPL15,RPL18,SULF2,RPS8,RPS5,RPS6,RPSA,NCL,NHP2,DNMT1,TARS,CDK4,IARS,PTBP1,PWP1,ANP32B,NME2,TUBD1,RANBP1,RSL1D1,TRIP13,RPL7L1,ALDH3B1,GMPR2,HSPD1,HSPE1,SSBP1	1.7123365719083603	9.491190169867008E-11	1.81914478255784e-09
Cluster_3	TF_TG_PROXIMAL_FILTERED_STAT3	239	2382	69	NUP107,C12ORF71,PANX1,PLSCR1,ODC1,CD274,SHC1,TNFRSF1A,ICAM1,TRIM25,TRIB1,DHRS13,HSD17B7,NFIL3,IL4R,PLD1,TNFAIP8,ETV6,NAMPT,CFB,SAMSN1,G0S2,LEPROT,PARP9,LIMA1,SVIL,PMF1,CASP4,AIM2,POC1A,GBP2,IQGAP1,VWA5A,STAT2,STAT3,S100A3,SOCS3,SBNO2,NPC1,BIRC3,FCGR2A,TM4SF1,KIF20A,ICK,HSCB,CTSE,CTSB,OSMR,HEATR1,DDX59,IRF1,IRF9,MVP,MYC,RPL35,S100A10,GSDMD,IFNGR1,TMEM173,ZFP36,F2R,TARS,DTX3L,CHEK2,CKS1B,HSPD1,GMDS,STOM,HSPE1	2.035585932148014	3.157929709108994E-9	5.18802737925049e-08
Cluster_3	TF_TG_PROXIMAL_FILTERED_BCL3	174	2382	53	DDIT3,TXNIP,LARP7,AIF1L,MOV10,SDF2L1,CDC45,HNRNPA1,HNRNPAB,PPAN,ACTB,PTMA,HNRNPA2B1,POLG2,RAB34,MCM7,RPL13A,POLR1C,SLC35B2,RPS11,SCFD1,TOP3B,TUBB,ARHGDIA,PMF1,CBX3,DDAH2,MDC1,SLC25A1,VEZF1,PTPN6,P4HB,EIF4A1,RCC1,SNX5,RPL27A,KIF2C,CD68,PHF19,MAT2A,RPL36,PYCARD,RPS6,RPSA,MPDU1,TRAF4,PFN1,CLIC1,RANBP1,HSPA5,HIST1H1D,HIST1H1B,HIST1H1C	2.1476567551656585	3.503291845234785E-8	5.035982027525e-07
